 STATE/UT NAME , AC NO. , AC NAME , CANDIDATE NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED , TOTAL ELECTORS ,id
Maharashtra,27,Jalgaon (Jamod),1 Kute Dr. Sanjay Shriram,MALE,50,GENERAL,BJP,Lotus,102188,547,102735,50.425303209529936,289736,27
Maharashtra,27,Jalgaon (Jamod),2 Dr. Swati Sandeep Wakekar,FEMALE,36,GENERAL,INC,Hand,67093,411,67504,33.13291154773065,289736,27
Maharashtra,27,Jalgaon (Jamod),3 Sangitrao Bhaskarrao Bhongal,MALE,44,GENERAL,VBA,Gas Cylinder,29887,98,29985,14.71750344807276,289736,27
Maharashtra,27,Jalgaon (Jamod),5 Ramesh Dattu Nawthale,MALE,52,GENERAL,BSP,Elephant,1276,5,1281,0.6287517731192664,289736,27
Maharashtra,28,Akot,1 Prakash Gunwantrao Bharsakale,MALE,67,GENERAL,BJP,Lotus,48299,287,48586,26.562064346827764,285150,28
Maharashtra,28,Akot,2 Adv. Santosh Vasant Rahate,MALE,44,GENERAL,VBA,Gas Cylinder,41139,187,41326,22.59300768116338,285150,28
Maharashtra,28,Akot,3 Anil Manikrao Gawande,MALE,45,GENERAL,IND,Bat,28015,168,28183,15.407703031462702,285150,28
Maharashtra,28,Akot,4 Bodkhe Sanjay Ramdas,MALE,47,GENERAL,INC,Hand,27501,178,27679,15.132165213350463,285150,28
Maharashtra,28,Akot,5 Tushar Najukrao Pundkar,MALE,33,GENERAL,PHJSP,Cup & Saucer,23872,62,23934,13.08476614821092,285150,28
Maharashtra,28,Akot,6 Ramkrushna Laxman Dhigar,MALE,35,ST,IND,Cot,3814,3,3817,2.0867616105841513,285150,28
Maharashtra,28,Akot,7 Abdul Sadique Abdul Khalique,MALE,58,GENERAL,IND,Spanner,2942,5,2947,1.6111308531285025,285150,28
Maharashtra,28,Akot,8 Gajanan Shantaram Tayade,MALE,35,SC,MPS(T),Trumpet,1287,1,1288,0.7041522018423858,285150,28
Maharashtra,28,Akot,10 Ravindra Madhukar Phate,MALE,43,GENERAL,MNS,Railway Engine,788,4,792,0.4329879998906596,285150,28
Maharashtra,28,Akot,11 Santosh Suryabhan Deulkar,MALE,44,GENERAL,PPID,Black Board,776,1,777,0.4247874695897001,285150,28
Maharashtra,28,Akot,13 Amol Motiram Vyavahare,MALE,32,GENERAL,VMP,Television,597,3,600,0.3280212120383785,285150,28
Maharashtra,28,Akot,14 Mahadev Vishram Wankhade,MALE,75,SC,IND,Helicopter,361,1,362,0.19790613126315504,285150,28
Maharashtra,28,Akot,16 Waman Baldev Sarkate,MALE,65,SC,BSP,Elephant,316,1,317,0.17330454036027662,285150,28
Maharashtra,29,Balapur,1 Nitinkumar Bhikanrao Tale,MALE,46,GENERAL,SHS,Bow and Arrow,68945,398,69343,35.47990974350578,295885,29
Maharashtra,29,Balapur,2 Dr. Dhairyavardhan Haribhau Pundkar,MALE,48,GENERAL,VBA,Gas Cylinder,50284,271,50555,25.86687678760559,295885,29
Maharashtra,29,Balapur,3 Dr. Rahman Khan Haji Kale Khan,MALE,55,GENERAL,AIMIM,Kite,44313,194,44507,22.772368414320287,295885,29
Maharashtra,29,Balapur,4 Sangram Gulabrao Gawande,MALE,34,GENERAL,NCP,Clock,16329,168,16497,8.440824178916614,295885,29
Maharashtra,29,Balapur,5 Dudhe Tukaram Ukarda,MALE,53,GENERAL,SWP,Bat,6229,33,6262,3.2040032132130594,295885,29
Maharashtra,29,Balapur,7 Atharkha Afasar khan,MALE,47,GENERAL,BMUP,Cot,1084,3,1087,0.5561723878573293,295885,29
Maharashtra,29,Balapur,8 Vinod Lalsing Jadhav,MALE,38,GENERAL,IND,Cup & Saucer,1073,2,1075,0.550032490291287,295885,29
Maharashtra,29,Balapur,10 Varsha Sanjay Bagade,FEMALE,39,GENERAL,IND,Laptop,696,9,705,0.36071898200498353,295885,29
Maharashtra,29,Balapur,12 Shaikh Kalim Shaikh Majid,MALE,29,GENERAL,BSP,Elephant,601,6,607,0.3105764852156383,295885,29
Maharashtra,29,Balapur,13 Sunita Sudhakar Wankhade,FEMALE,40,SC,PPID,Black Board,572,4,576,0.2947150831700291,295885,29
Maharashtra,29,Balapur,16 Nitinkumar Manik Tajane,MALE,41,SC,IND,Ganna Kisan,262,1,263,0.13456608832242647,295885,29
Maharashtra,30,Akola West,1 Govardhan Mangilal Sharma @ Lalaji,MALE,70,GENERAL,BJP,Lotus,72838,424,73262,43.23364177131527,332220,30
Maharashtra,30,Akola West,2 Sajid Khan Mannan Khan,MALE,44,GENERAL,INC,Hand,70469,200,70669,41.70345104333869,332220,30
Maharashtra,30,Akola West,3 Madan Bhargad,MALE,56,GENERAL,VBA,Gas Cylinder,20563,124,20687,12.207888773486923,332220,30
Maharashtra,30,Akola West,5 Ravindra Ganeshrao Mundhe,MALE,36,GENERAL,IND,Cup & Saucer,528,3,531,0.3133556793503918,332220,30
Maharashtra,30,Akola West,6 Dhananjay Pralhadrao Nalat,MALE,49,GENERAL,BSP,Elephant,510,2,512,0.3021433292418091,332220,30
Maharashtra,30,Akola West,7 Janardan Narayanrao Kanade,MALE,70,GENERAL,RSSDP,Tiller,481,1,482,0.28443961854404687,332220,30
Maharashtra,30,Akola West,8 Pro. Suman Madhukar Tirpude,FEMALE,67,SC,PPID,Black Board,246,5,251,0.1481210461712775,332220,30
Maharashtra,31,Akola East,1 Randhir Pralhadrao Sawarkar,MALE,45,GENERAL,BJP,Lotus,99758,717,100475,51.96830437728549,344835,31
Maharashtra,31,Akola East,2 Bhade Haridas Pandhari,MALE,62,GENERAL,VBA,Gas Cylinder,75263,489,75752,39.180920559224994,344835,31
Maharashtra,31,Akola East,3 Vivek Ramrao Paraskar,MALE,59,GENERAL,INC,Hand,9444,89,9533,4.93071754793394,344835,31
Maharashtra,31,Akola East,5 Prafulla Alis Prashant Sahebrao Bharsakal,MALE,44,GENERAL,SBBGP,Sewing Machine,824,9,833,0.43084944061984387,344835,31
Maharashtra,31,Akola East,7 Priti Pramod Sadanshiv,FEMALE,25,SC,RPIS,Cup & Saucer,706,3,709,0.36671338943513726,344835,31
Maharashtra,31,Akola East,8 Athawale Sanjay Gopalrao,MALE,47,SC,IND,Kettle,627,1,628,0.3248180656773853,344835,31
Maharashtra,31,Akola East,9 Harshal Ashok Shirsat,MALE,28,SC,BMUP,Cot,615,1,616,0.31861135104660726,344835,31
Maharashtra,31,Akola East,10 Sheshrao Bhaurao Khadse,MALE,55,GENERAL,BSP,Elephant,478,7,485,0.25085471632728007,344835,31
Maharashtra,31,Akola East,11 Mahendra Ramesh Bhojane,MALE,37,SC,IND,Bat,430,2,432,0.22344172670801027,344835,31
Maharashtra,31,Akola East,12 Nikhil Malti Bhonde,MALE,46,SC,PPID,Black Board,298,2,300,0.1551678657694516,344835,31
Maharashtra,31,Akola East,13 Anil Bapurao Kaple,MALE,45,GENERAL,IND,Spanner,257,1,258,0.13344436456172837,344835,31
Maharashtra,31,Akola East,14 Ashok Bhimrao Koltake,MALE,60,GENERAL,IND,Throwing a Javelin,193,1,194,0.10034188653091203,344835,31
Maharashtra,32,Murtizapur ,1 Harish Marotiappa Pimpale,MALE,42,SC,BJP,Lotus,59240,287,59527,33.9245108822641,321817,32
Maharashtra,32,Murtizapur ,2 Awachar Pratibha Prabhakar,FEMALE,52,SC,VBA,Gas Cylinder,57399,218,57617,32.83599952128296,321817,32
Maharashtra,32,Murtizapur ,3 Ravikumar Rameshchandra Rathi,MALE,46,SC,NCP,Clock,40849,306,41155,23.45428537234497,321817,32
Maharashtra,32,Murtizapur ,4 Rajkumar Narayanrao Nachane,MALE,51,SC,PHJSP,Cup & Saucer,8725,39,8764,4.994614433318706,321817,32
Maharashtra,32,Murtizapur ,5 Ashish Shankarappa Bare,MALE,30,SC,IND,Spanner,2443,2,2445,1.393408522303085,321817,32
Maharashtra,32,Murtizapur ,7 Ravi Nagorao Meshram,MALE,34,SC,BSP,Elephant,846,4,850,0.484416050698414,321817,32
Maharashtra,32,Murtizapur ,9 Milind Arjun Jamnik,MALE,37,SC,IND,Sewing Machine,511,1,512,0.2917894328912799,321817,32
Maharashtra,32,Murtizapur ,10 Pandurang Moropant Ingale,MALE,65,SC,BVA,Whistle,496,3,499,0.2843807168217748,321817,32
Maharashtra,32,Murtizapur ,13 Sudarshan Pralhad Suradkar,MALE,54,SC,PPID,Black Board,431,2,433,0.2467672352381332,321817,32
Maharashtra,32,Murtizapur ,14 Rajesh Tulshiram Khade,MALE,44,SC,IND,Tractor Chalata Kissan,387,4,391,0.22283138332127042,321817,32
Maharashtra,33,Risod,1 Amit Subhashrao Zanak,MALE,33,GENERAL,INC,Hand,69167,708,69875,34.016171981871025,308878,33
Maharashtra,33,Risod,2 Anantrao Vitthalrao Deshmukh,MALE,70,GENERAL,IND,Key,67204,530,67734,32.97390186790772,308878,33
Maharashtra,33,Risod,3 Dilip Rambhau Jadhao,MALE,54,GENERAL,VBA,Gas Cylinder,34360,115,34475,16.782934226475902,308878,33
Maharashtra,33,Risod,4 Sanap Vishwnath Ashruji,MALE,48,GENERAL,SHS,Bow and Arrow,22954,121,23075,11.23324749168764,308878,33
Maharashtra,33,Risod,6 Vishwanath Tukaram Shevale,MALE,64,GENERAL,IND,Almirah,1397,8,1405,0.6839745493313601,308878,33
Maharashtra,33,Risod,10 Dattarao Bhikaji Dhande,MALE,52,SC,AIMIM,Kite,678,1,679,0.33054713095800253,308878,33
Maharashtra,33,Risod,13 She. Khaja She. Farid,MALE,43,GENERAL,BSP,Elephant,594,4,598,0.29111514626345436,308878,33
Maharashtra,34,Washim ,1 Lakhan Sahadeo Malik,MALE,62,SC,BJP,Lotus,65641,518,66159,32.00214769775507,349279,34
Maharashtra,34,Washim ,2 Siddharth Akaramji Deole,MALE,44,SC,VBA,Gas Cylinder,52050,414,52464,25.377661041052953,349279,34
Maharashtra,34,Washim ,3 Pendharkar Shashikant Yashwantrao,MALE,51,SC,IND,Ring,45072,335,45407,21.964079271330654,349279,34
Maharashtra,34,Washim ,4 Rajani Mahadev Rathod,FEMALE,55,SC,INC,Hand,30493,223,30716,14.857811766868375,349279,34
Maharashtra,34,Washim ,5 Dr. Bharat Laxman Nandure,MALE,34,SC,CPI,Ears of Corn And Sickle,1651,4,1655,0.8005495010472445,349279,34
Maharashtra,34,Washim ,7 Sachin Wamanrao Pattebahadur,MALE,40,SC,IND,Whistle,1408,3,1411,0.6825228676602187,349279,34
Maharashtra,34,Washim ,8 Mahada Ashru Hiwale,MALE,33,SC,VMP,Television,1408,3,1411,0.6825228676602187,349279,34
Maharashtra,34,Washim ,9 Bhalerao Dipak Ramesh,MALE,29,SC,IND,Auto- Rickshaw,1313,1,1314,0.63560244373177,349279,34
Maharashtra,34,Washim ,10 Rahul Jaikumar Balkhande,MALE,31,SC,SBBGP,Sewing Machine,1066,8,1074,0.5195106731871545,349279,34
Maharashtra,34,Washim ,11 Santosh Bansi Kodisangat,MALE,38,SC,PHJSP,Cup & Saucer,1066,3,1069,0.5170920946341416,349279,34
Maharashtra,34,Washim ,12 Bhagwat Sakharam Ranbawale,MALE,47,SC,IND,Camera,977,1,978,0.47307396496930826,349279,34
Maharashtra,34,Washim ,13 Dilip Pandurang Bhojraj,MALE,55,SC,BSP,Elephant,840,6,846,0.40922349116976964,349279,34
Maharashtra,34,Washim ,14 Saurabh Ravindra Gaikwad,MALE,25,SC,BMUP,Cot,737,1,738,0.3569821944246927,349279,34
Maharashtra,35,Karanja,1 PATNI RAJENDRA SUKHANAND,MALE,55,GENERAL,BJP,Lotus,72830,375,73205,39.28529263397409,301654,35
Maharashtra,35,Karanja,2 DAHAKE PRAKASH UTTAMRAO,MALE,66,GENERAL,NCP,Clock,49882,599,50481,27.090510995910744,301654,35
Maharashtra,35,Karanja,3 MO. YUSUF MO. SHAFI PUNJANI,MALE,44,GENERAL,BSP,Elephant,41752,155,41907,22.489293878996683,301654,35
Maharashtra,35,Karanja,4 DR. RAM SHESHRAO CHAVHAN,MALE,44,GENERAL,VBA,Gas Cylinder,12419,74,12493,6.704339333054277,301654,35
Maharashtra,35,Karanja,5 DR. SUBHASH PANDURANG RATHOD,MALE,56,GENERAL,MNS,Railway Engine,2148,12,2160,1.1591589657726116,301654,35
Maharashtra,35,Karanja,6 DIGAMBAR NARENDRA CHAVHAN,MALE,32,GENERAL,IND,SHIP,1811,5,1816,0.9745521675199366,301654,35
Maharashtra,35,Karanja,10 ADESH RAMBHAU GAWAI,MALE,44,SC,BMUP,Cot,407,5,412,0.2210988397677389,301654,35
Maharashtra,35,Karanja,14 MANIK MAHADEVRAO PAWADE,MALE,46,GENERAL,SBBGP,Sewing Machine,263,1,264,0.14167498470554143,301654,35
Maharashtra,35,Karanja,15 PURUSHOTTAM NAGOJI THOMBE,MALE,52,GENERAL,RPIR,Bat,188,1,189,0.10142640950510351,301654,35
Maharashtra,36,Dhamamgaon railway,1 ADSAD PRATAP ARUNBHAU,MALE,41,GENERAL,BJP,Lotus,90393,439,90832,43.29043942426842,314698,36
Maharashtra,36,Dhamamgaon railway,2 JAGTAP VIRENDRA WALMIKRAO,MALE,56,GENERAL,INC,Hand,80978,335,81313,38.75369364216948,314698,36
Maharashtra,36,Dhamamgaon railway,3 VISHWAKARMA NILESH TARACHAND,MALE,39,GENERAL,VBA,Gas Cylinder,23700,79,23779,11.333047373939568,314698,36
Maharashtra,36,Dhamamgaon railway,4 PRAVIN DINKARRAO GHUIKHEDKAR,MALE,52,GENERAL,IND,Bat,2662,6,2668,1.271566104279859,314698,36
Maharashtra,36,Dhamamgaon railway,5 ABHIJIT PRAVIN DHEPE,MALE,44,GENERAL,IND,Auto- Rickshaw,2547,6,2553,1.2167572204746926,314698,36
Maharashtra,36,Dhamamgaon railway,6 SAVITA BHIMRAO KATAKTALWARE,FEMALE,35,SC,BSP,Elephant,2188,8,2196,1.0466113811838718,314698,36
Maharashtra,36,Dhamamgaon railway,8 MAROTI NAMADEV SAHARE,MALE,46,SC,IND,Key,987,1,988,0.4708798017348203,314698,36
Maharashtra,36,Dhamamgaon railway,9 SHAILESH DIWAKAR ROHANKAR,MALE,40,GENERAL,IND,Truck,842,1,843,0.40177294824134974,314698,36
Maharashtra,36,Dhamamgaon railway,12 CHANDRDEEP ALIAS NANASAHEB SHANKARRAO DONGARE,MALE,59,SC,IND,Gas Stove,404,1,405,0.1930225907921075,314698,36
Maharashtra,36,Dhamamgaon railway,19 DESHMUKH PRAVINYA PRAMODRAO,MALE,27,GENERAL,IND,Sewing Machine,222,2,224,0.10675817367267182,314698,36
Maharashtra,36,Dhamamgaon railway,20 KHOBRAGADE HARSHWARDHAN BALIRAMJI,MALE,37,SC,BVA,Whistle,220,2,222,0.10580497569345151,314698,36
Maharashtra,37,Badnera,1 Ravi Rana,MALE,40,GENERAL,IND,Television,89876,584,90460,48.46114697452656,355888,37
Maharashtra,37,Badnera,2 Band Priti Sanjay,FEMALE,43,GENERAL,SHS,Bow and Arrow,74145,774,74919,40.13553692443683,355888,37
Maharashtra,37,Badnera,3 Pramod Yashwantrao Ingale,MALE,49,SC,VBA,Gas Cylinder,8126,79,8205,4.395574960490719,355888,37
Maharashtra,37,Badnera,5 Adv. Vilas Devidas Gawande,MALE,44,SC,BSP,Elephant,3392,27,3419,1.831623496638363,355888,37
Maharashtra,37,Badnera,7 Shekh Shaphi Abdul Haphij,MALE,44,GENERAL,IND,Sewing Machine,766,1,767,0.410896525861838,355888,37
Maharashtra,37,Badnera,8 Mrudula Kishor Sonone,FEMALE,49,SC,IND,Spanner,711,1,712,0.38143197707122384,355888,37
Maharashtra,37,Badnera,9 Rani Patil,FEMALE,29,SC,IND,Laptop,706,2,708,0.3792891007955428,355888,37
Maharashtra,37,Badnera,11 Gadhave Pravin Rameshwarrao,MALE,34,GENERAL,KiSP,Tractor Chalata Kissan,342,1,343,0.18375164063964858,355888,37
Maharashtra,37,Badnera,14 Adv. Ratnakar Sudamrao Bansod,MALE,40,SC,BMUP,Cot,265,4,269,0.14410842953954944,355888,37
Maharashtra,37,Badnera,16 Prashant Panjab Jadhav,MALE,48,GENERAL,IND,Cup & Saucer,187,1,188,0.10071518495700854,355888,37
Maharashtra,38,Amravati,1 Sulbha Sanjay Khodke,FEMALE,56,GENERAL,INC,Hand,81710,871,82581,47.811235330558176,345746,38
Maharashtra,38,Amravati,2 Dr. Sunil Panjabrao Deshmukh,MALE,61,GENERAL,BJP,Lotus,63439,874,64313,37.234763175720666,345746,38
Maharashtra,38,Amravati,3 Alim Patel Mo. Wahid,MALE,43,GENERAL,VBA,Gas Cylinder,16945,158,17103,9.90198178586523,345746,38
Maharashtra,38,Amravati,5 Mohhammad Ejaj Mohammad Yunus,MALE,39,GENERAL,IND,SHIP,1788,2,1790,1.0363414252878889,345746,38
Maharashtra,38,Amravati,6 Dr. Moin Mufeez Deshmukh,MALE,35,GENERAL,BSP,Elephant,1352,20,1372,0.794335438824013,345746,38
Maharashtra,38,Amravati,7 Rahulbhau Mohod Alias “Buddhaputra”,MALE,44,SC,BAHUMP,Television,474,1,475,0.27500680279985873,345746,38
Maharashtra,38,Amravati,8 Abhijit Rajendra Dalvi,MALE,26,GENERAL,IND,COMPUTER,465,1,466,0.26979614758891407,345746,38
Maharashtra,38,Amravati,9 Ganesh Manohar Patil,MALE,41,GENERAL,IND,Football,357,4,361,0.20900517012789263,345746,38
Maharashtra,38,Amravati,10 Kishoranand Ajabrao Deshmukh,MALE,61,GENERAL,IND,Laptop,291,1,292,0.16905681351065,345746,38
Maharashtra,38,Amravati,11 Chaudhari Wasudeo Kashinathrao,MALE,62,GENERAL,JANADIP,Spanner,288,2,290,0.16789889013044007,345746,38
Maharashtra,38,Amravati,12 Bhau Purushottam Bagdi,MALE,65,GENERAL,IND,Bat,281,2,283,0.1638461582997053,345746,38
Maharashtra,38,Amravati,15 Dhananjay Deshmukh,MALE,28,GENERAL,SBBGP,Sewing Machine,181,3,184,0.1065289509793137,345746,38
Maharashtra,38,Amravati,16 Dr. Roshan Prabhakarrao Ardak,MALE,43,GENERAL,AAAP,Broom,161,1,162,0.09379179379700446,345746,38
Maharashtra,38,Amravati,17 Pravin Mahadev Alias Maroti Sarode,MALE,31,SC,IND,Key,152,1,153,0.08858113858605976,345746,38
Maharashtra,38,Amravati,18 Sindhu Tai Vilas Ingle,FEMALE,42,SC,IND,Air Conditioner,147,1,148,0.08568633013553494,345746,38
Maharashtra,38,Amravati,19 Madhav Jalbaji Karegaonkar,MALE,63,GENERAL,IND,Hat,138,7,145,0.08394944506522004,345746,38
Maharashtra,38,Amravati,20 Pramod Damodarrao Wakode,MALE,45,SC,PPID,Black Board,124,2,126,0.07294917295322569,345746,38
Maharashtra,39,Teosa,1 Adv. Yashomati Chandrakant Thakur,FEMALE,45,GENERAL,INC,Hand,75857,361,76218,43.885165480549986,295992,39
Maharashtra,39,Teosa,2 Rajesh Shriram Wankhade,MALE,49,GENERAL,SHS,Bow and Arrow,65624,233,65857,37.91945922292084,295992,39
Maharashtra,39,Teosa,3 Dipak Devrao Sardar,MALE,41,SC,VBA,Gas Cylinder,14314,39,14353,8.264239157972316,295992,39
Maharashtra,39,Teosa,4 Chhotu Maharaj Wasu (Pawan Vijay Wasu),MALE,46,GENERAL,PHJSP,Cup & Saucer,10583,15,10598,6.102167253967157,295992,39
Maharashtra,39,Teosa,5 Abdul Naim Abdul Jalil,MALE,51,GENERAL,BSP,Elephant,3141,6,3147,1.8119947488426726,295992,39
Maharashtra,39,Teosa,7 Sanjay Shivling Kolhe,MALE,58,GENERAL,IND,Air Conditioner,669,2,671,0.3863515972270204,295992,39
Maharashtra,40,Daryapur ,1 Balwant Baswant Wankhade,MALE,52,SC,INC,Hand,95081,808,95889,50.37615710338016,297583,40
Maharashtra,40,Daryapur ,2 Bundile Ramesh Ganpatrao,MALE,64,SC,BJP,Lotus,64856,514,65370,34.34272325134229,297583,40
Maharashtra,40,Daryapur ,3 Seema Sawale,FEMALE,49,SC,IND,Tractor Chalata Kissan,18372,57,18429,9.681842539375664,297583,40
Maharashtra,40,Daryapur ,4 Wakpanjar Rekha Sahebrao,FEMALE,58,SC,VBA,Gas Cylinder,4583,29,4612,2.4229560904878484,297583,40
Maharashtra,40,Daryapur ,5 Adv. Santosh Gonduji Kolhe,MALE,43,SC,RPI,Sewing Machine,1476,6,1482,0.7785821609069798,297583,40
Maharashtra,40,Daryapur ,7 Gautam Ramdas Ingale,MALE,35,SC,BSP,Elephant,906,8,914,0.48017820180093096,297583,40
Maharashtra,40,Daryapur ,8 Sanjay Tulashiram Pinjarkar,MALE,51,SC,IND,Television,799,1,800,0.42028726634654784,297583,40
Maharashtra,40,Daryapur ,9 Adv. Bodade Chandrakant Babanrao,MALE,31,SC,MPS(T),Bat,519,2,521,0.2737120822081893,297583,40
Maharashtra,40,Daryapur ,10 Vijay Yashwant Vilhekar,MALE,62,SC,IND,Battery torch,493,6,499,0.26215418238365923,297583,40
Maharashtra,40,Daryapur ,11 Meshram Vinod Gulabrao,MALE,44,SC,ARP,Cup & Saucer,281,1,282,0.14815126138715815,297583,40
Maharashtra,40,Daryapur ,12 Meenakshi Someshor Karwade,FEMALE,38,SC,BAHUMP,Whistle,171,1,172,0.09036176226450779,297583,40
Maharashtra,41,Melghat ,1 Rajkumar Dayaram Patel,MALE,57,ST,PHJSP,Cup & Saucer,84378,191,84569,46.48155171181866,277523,41
Maharashtra,41,Melghat ,2 Ramesh Mawaskar,MALE,50,ST,BJP,Lotus,43021,186,43207,23.74780835545589,277523,41
Maharashtra,41,Melghat ,3 Kewalram Tulshiram Kale,MALE,56,ST,NCP,Clock,35656,207,35863,19.711334993212084,277523,41
Maharashtra,41,Melghat ,4 Darsimbe Mannalal Khubilal,MALE,28,ST,IND,Whistle,8892,16,8908,4.896092689388318,277523,41
Maharashtra,41,Melghat ,6 Gangaram Kunjilal Jambekar,MALE,36,ST,IND,Television,2344,1,2345,1.288879361990975,277523,41
Maharashtra,41,Melghat ,7 Dhande Laxman Shikari,MALE,61,ST,BSP,Elephant,1639,7,1646,0.9046888826597633,277523,41
Maharashtra,42,Achalpur,1 Bachchu Babarao Kadu,MALE,49,GENERAL,PHJSP,Cup & Saucer,80772,480,81252,43.88181096451196,275255,42
Maharashtra,42,Achalpur,2 ANIRUDDHA ALIAS BABLUBHAU SUBHANRAO DESHMUKH,MALE,57,GENERAL,INC,Hand,72541,315,72856,39.34737876766706,275255,42
Maharashtra,42,Achalpur,3 SUNITA NARENDRARAO FISKE,FEMALE,40,GENERAL,SHS,Bow and Arrow,14970,94,15064,8.135622512300106,275255,42
Maharashtra,42,Achalpur,4 ABDUL NAZIM ABDUL RAUF,MALE,40,GENERAL,AIMIM,Kite,6325,4,6329,3.4181064046964535,275255,42
Maharashtra,42,Achalpur,5 NANDESH SHESHRAO AMBADKAR,MALE,62,GENERAL,VBA,Gas Cylinder,3318,37,3355,1.8119366389250435,275255,42
Maharashtra,42,Achalpur,6 DR. RAJENDRA RAMKRISHNA GAWAI,MALE,56,SC,RPI,Scissors,2583,8,2591,1.3993227515513527,275255,42
Maharashtra,42,Achalpur,8 RAHUL KADU,MALE,37,GENERAL,IND,Tractor Chalata Kissan,1150,2,1152,0.6221612542598063,275255,42
Maharashtra,42,Achalpur,9 SY. ASHAPAK SY.ALI,MALE,39,GENERAL,BSP,Elephant,392,3,395,0.2133278606185968,275255,42
Maharashtra,42,Achalpur,10 ROHIDAS ALIAS PREM HARICHAND GAJBHIYE,MALE,30,SC,BMUP,Cot,286,2,288,0.15554031356495157,275255,42
Maharashtra,43,Morshi,1 Devendra Mahadevrao Bhuyar,MALE,30,GENERAL,SWP,Bat,95725,427,96152,50.08594913894589,289657,43
Maharashtra,43,Morshi,2 Dr. Anil Sukhdeorao Bonde,MALE,59,GENERAL,BJP,Lotus,85953,408,86361,44.9857793242835,289657,43
Maharashtra,43,Morshi,3 Bhajikhaye Rajendra Sheshrao,MALE,38,SC,BSP,Elephant,2608,21,2629,1.3694562805379895,289657,43
Maharashtra,43,Morshi,4 Chandrakant Vasantrao Kumare,MALE,35,ST,GGP,Saw,1773,1,1774,0.9240834696365132,289657,43
Maharashtra,43,Morshi,6 Mahendra Uttamarao Bhatkule,MALE,50,GENERAL,BMUP,Cot,781,2,783,0.40786773208872035,289657,43
Maharashtra,43,Morshi,7 Khasbage Sanjay Digambar,MALE,46,GENERAL,IND,Spanner,630,6,636,0.3312948628460104,289657,43
Maharashtra,43,Morshi,10 Gunvant Tukaram Dawande,MALE,79,GENERAL,IND,Ganna Kisan,285,1,286,0.1489785075062248,289657,43
Maharashtra,44,Arvi ,1 Dadarao Yadaoraoji Keche,MALE,65,GENERAL,BJP,Lotus,86883,435,87318,49.35199995478412,262594,44
Maharashtra,44,Arvi ,2 Amar Sharadrao Kale,MALE,46,GENERAL,INC,Hand,74504,347,74851,42.30567063624392,262594,44
Maharashtra,44,Arvi ,3 Deepak M. Madavi,MALE,42,ST,IND,Cup & Saucer,6023,8,6031,3.408711969207987,262594,44
Maharashtra,44,Arvi ,4 Topale Rupachand,MALE,49,GENERAL,VBA,Gas Cylinder,2807,41,2848,1.6096852409723674,262594,44
Maharashtra,44,Arvi ,5 Adv. Chandrashekhar Dongre,MALE,42,SC,BSP,Elephant,2378,8,2386,1.3485635480899119,262594,44
Maharashtra,44,Arvi ,7 Dilip Shamraoji Potfode,MALE,40,SC,IND,Spanner,1010,1,1011,0.5714156526064128,262594,44
Maharashtra,44,Arvi ,8 Sanjay Ambadas Wankhede,MALE,57,GENERAL,SBBGP,Sewing Machine,347,9,356,0.20121065512154593,262594,44
Maharashtra,44,Arvi ,11 Avinash Suresh Badhiye,MALE,25,GENERAL,IND,Black Board,215,1,216,0.12208286939958968,262594,44
Maharashtra,45,Deoli ,1 Ranjit Prataprao Kamble,MALE,55,GENERAL,INC,Hand,75249,96,75345,43.046168436809054,275460,45
Maharashtra,45,Deoli ,2 Rajesh Bhauraoji Bakane,MALE,54,GENERAL,IND,Key,39475,66,39541,22.590597201670544,275460,45
Maharashtra,45,Deoli ,3 Samir Sureshrao Deshmukh,MALE,40,GENERAL,SHS,Bow and Arrow,30911,67,30978,17.6983768775031,275460,45
Maharashtra,45,Deoli ,4 Siddharatha Bhojraj Doifode,MALE,57,SC,VBA,Gas Cylinder,8302,22,8324,4.755674644209949,275460,45
Maharashtra,45,Deoli ,5 Agrawal Dilip Bajranglal,MALE,42,GENERAL,IND,Bat,8001,15,8016,4.579707826524141,275460,45
Maharashtra,45,Deoli ,6 Mohan Ramraoji Raikwar,MALE,43,SC,BSP,Elephant,5156,10,5166,2.9514434420937765,275460,45
Maharashtra,45,Deoli ,8 Rajesh Champat Sawarkar,MALE,39,GENERAL,PHJSP,Cup & Saucer,1219,2,1221,0.6975827415401668,275460,45
Maharashtra,45,Deoli ,11 Kiran Marotrao Parise,MALE,37,GENERAL,IND,Auto- Rickshaw,800,2,802,0.458199310987071,275460,45
Maharashtra,45,Deoli ,12 Harshpal Arun Mendhe,MALE,35,SC,IND,Cot,627,1,628,0.35878948541132244,275460,45
Maharashtra,46,Hinganghat,1 Samir Trimbakrao Kunawar,MALE,51,GENERAL,BJP,Lotus,103059,526,103585,53.83499989605638,296130,46
Maharashtra,46,Hinganghat,2 Raju Alias Mohan Wasudeorao Timande,MALE,59,GENERAL,NCP,Clock,52444,686,53130,27.61262291333181,296130,46
Maharashtra,46,Hinganghat,3 Ashok Shamrao Shinde,MALE,57,GENERAL,IND,Pressure Cooker,12561,62,12623,6.5604016381514665,296130,46
Maharashtra,46,Hinganghat,4 Dr Umesh Somaji Waware,MALE,49,SC,VBA,Gas Cylinder,6744,66,6810,3.539280294368335,296130,46
